key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
98,10109,"锻冶","RecipeLevelTable#29","白钢铆钉",1,"白钢锭",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,,0,0,False,50,50,80,58,0,0,0,0,0,"",,True,True,True,"","",False,False,0
99,10113,"锻冶","RecipeLevelTable#29","黑铁裁皮刀",1,"黑铁锭",1,"胡桃木材",1,"泥岩磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",2,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
100,10114,"锻冶","RecipeLevelTable#29","黑铁陆行鸟手斧",1,"黑铁锭",1,"胡桃木材",1,"陆行鸟之羽",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",2,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
101,10111,"锻冶","RecipeLevelTable#29","加重鸟嘴锤",1,"黑铁鸟嘴锤",1,"黑铁锭",1,"丁香油",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",2,0,True,50,150,75,100,0,0,0,0,0,"",,False,True,True,"","",False,False,0
102,10110,"锻冶","RecipeLevelTable#29","白钢爪",1,"白钢板",1,"白钢锭",1,"胡桃木材",1,"鱼胶",1,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",2,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
103,10112,"锻冶","RecipeLevelTable#29","革柄圆头锤",1,"黑铁圆头锤",1,"胡桃木材",1,"巨蟾蜍革",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",2,0,True,50,150,75,100,0,0,0,0,0,"",,False,True,True,"","",False,False,0
104,10117,"锻冶","RecipeLevelTable#30","白钢雕金锤",1,"白钢锭",1,"白钢铆钉",1,"胡桃木材",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
105,10119,"锻冶","RecipeLevelTable#30","白钢鹤嘴锄",1,"白钢锭",1,"棉绒",1,"胡桃木材",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
106,10120,"锻冶","RecipeLevelTable#30","白钢碎石锤",1,"白钢锭",1,"胡桃木材",1,"鱼胶",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
107,10118,"锻冶","RecipeLevelTable#30","白银裁皮刀",1,"黑铁裁皮刀",1,"泥岩磨刀石",1,"白银锭",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,0,True,50,150,75,100,0,0,0,0,0,"",,False,True,True,"","",False,False,0
108,10116,"锻冶","RecipeLevelTable#30","白钢雕纹手锯",1,"白钢锭",1,"白钢铆钉",1,"胡桃木材",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
109,10123,"锻冶","RecipeLevelTable#31","白钢平斩",1,"白钢锭",1,"胡桃木材",1,"蟹油",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
110,10122,"锻冶","RecipeLevelTable#31","白钢羊角锤",1,"白钢锭",1,"胡桃木材",1,"蟹油",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
111,10121,"锻冶","RecipeLevelTable#31","白钢弯刃刀",1,"白钢锭",2,"胡桃木材",1,"粉砂岩磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
112,10128,"锻冶","RecipeLevelTable#32","白钢厨刀",1,"白钢锭",1,"胡桃木材",1,"粉砂岩磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
113,10124,"锻冶","RecipeLevelTable#32","白钢巨斧",1,"白钢锭",2,"紫杉枝",1,"黑狼之牙",1,"鱼胶",1,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
114,10127,"锻冶","RecipeLevelTable#32","白钢研钵",1,"白钢锭",2,"胡桃木材",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
115,10125,"锻冶","RecipeLevelTable#32","白钢横头锤",1,"白钢锭",1,"棉绒",1,"胡桃木材",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
116,10126,"锻冶","RecipeLevelTable#32","白钢装饰锤",1,"白钢锭",1,"白钢铆钉",1,"胡桃木材",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",3,"土之碎晶",3,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
117,10132,"锻冶","RecipeLevelTable#33","白钢镰刀",1,"白钢锭",1,"胡桃木材",1,"粉砂岩磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
118,10130,"锻冶","RecipeLevelTable#33","革柄白钢碎石锤",1,"白钢碎石锤",1,"鱼胶",1,"野猪革",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,0,True,50,150,75,100,0,0,0,0,0,"",,False,True,True,"","",False,False,0
119,10144,"锻冶","RecipeLevelTable#35","白钢陆行鸟手斧",1,"白钢锭",1,"紫杉木材",1,"陆行鸟之羽",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
120,10129,"锻冶","RecipeLevelTable#33","白钢鹤嘴镐",1,"白钢锭",1,"白钢板",1,"橡木木材",1,"棉绒",1,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
121,10137,"锻冶","RecipeLevelTable#34","白钢锉刀",1,"白钢锭",2,"巨蟾蜍革",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
122,10138,"锻冶","RecipeLevelTable#34","白钢铸甲锤",1,"白钢锭",1,"橡木木材",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
123,10136,"锻冶","RecipeLevelTable#34","白钢鸟嘴锤",1,"白钢锭",1,"棉绒",1,"橡木木材",1,"亚麻油",1,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
124,10131,"锻冶","RecipeLevelTable#33","白钢手斧",1,"白钢锭",1,"橡木木材",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
125,10141,"锻冶","RecipeLevelTable#35","白钢手钳",1,"白钢锭",1,"白钢铆钉",1,"亚麻油",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
126,10140,"锻冶","RecipeLevelTable#35","横切手锯",1,"白钢锭",1,"白钢铆钉",1,"橡木木材",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
127,10139,"锻冶","RecipeLevelTable#35","白钢长刃斧",1,"白钢锭",2,"橡木木材",1,"黑铁锭",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
128,10143,"锻冶","RecipeLevelTable#35","革柄白钢厨刀",1,"白钢锭",1,"橡木木材",1,"粉砂岩磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
129,10142,"锻冶","RecipeLevelTable#35","重钢研钵",1,"白钢研钵",1,"胡桃木材",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,0,True,50,150,75,100,0,0,0,0,0,"",,False,True,True,"","",False,False,0
130,10145,"锻冶","RecipeLevelTable#35","革柄白钢镰刀",1,"白钢镰刀",1,"粉砂岩磨刀石",1,"野猪革",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",3,0,True,50,150,75,100,0,0,0,0,0,"",,False,True,True,"","",False,False,0
131,10148,"锻冶","RecipeLevelTable#36","白钢圆革刀",1,"白钢锭",1,"橡木木材",1,"粉砂岩磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",4,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
132,10147,"锻冶","RecipeLevelTable#36","革柄白钢羊角锤",1,"白钢羊角锤",1,"野猪革",1,"亚麻油",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",4,0,True,50,150,75,100,0,0,0,0,0,"",,False,True,True,"","",False,False,0
133,10149,"锻冶","RecipeLevelTable#36","革柄白钢平斩",1,"白钢平斩",1,"巨蟾蜍革",1,"亚麻油",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",4,0,True,50,150,75,100,0,0,0,0,0,"",,False,True,True,"","",False,False,0
134,10150,"锻冶","RecipeLevelTable#37","白钢长剑",1,"白钢锭",2,"胡桃木材",1,"鱼胶",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",4,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
135,10151,"锻冶","RecipeLevelTable#38","秘银锭",1,"秘银矿",3,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,,0,0,False,0,50,80,50,0,0,0,0,0,"",,True,True,True,"","",False,False,0
136,10158,"锻冶","RecipeLevelTable#38","秘银鹤嘴锄",1,"秘银锭",1,"亚麻布",1,"橡木木材",1,"野鸡之羽",1,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",4,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
137,10152,"锻冶","RecipeLevelTable#38","秘银宽刃剑",1,"秘银锭",1,"橡木木材",1,"黑狼之牙",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",4,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
138,10159,"锻冶","RecipeLevelTable#38","秘银手斧",1,"秘银锭",1,"橡木木材",1,"黄铜锭",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",4,"土之碎晶",4,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
139,10161,"锻冶","RecipeLevelTable#39","秘银铆钉",1,"秘银锭",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,,0,0,False,50,50,80,50,0,0,0,0,0,"",,True,True,True,"","",False,False,0
140,10162,"锻冶","RecipeLevelTable#39","秘银刺柄双刃斧",1,"白钢锭",3,"橡木木材",1,"野猪革",1,"秘银锭",1,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
141,10163,"锻冶","RecipeLevelTable#39","秘银爪",1,"秘银板",1,"秘银锭",1,"橡木木材",1,"鱼胶",1,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
142,10165,"锻冶","RecipeLevelTable#39","秘银裁皮刀",1,"秘银锭",1,"橡木木材",1,"粉砂岩磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
143,10164,"锻冶","RecipeLevelTable#39","秘银手锯",1,"秘银锭",1,"秘银铆钉",1,"橡木木材",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
144,10169,"锻冶","RecipeLevelTable#40","秘银装饰锤",1,"秘银锭",1,"秘银铆钉",1,"橡木木材",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
145,10166,"锻冶","RecipeLevelTable#40","秘银长刃斧",1,"秘银锭",2,"胡桃木材",1,"绿金锭",1,"白钢锭",1,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
146,10170,"锻冶","RecipeLevelTable#40","秘银平斩",1,"秘银锭",1,"橡木木材",1,"亚麻油",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
147,10167,"锻冶","RecipeLevelTable#40","秘银羊角锤",1,"秘银锭",1,"橡木木材",1,"亚麻油",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
148,10168,"锻冶","RecipeLevelTable#40","秘银锉刀",1,"秘银锭",2,"野猪革",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
149,10175,"锻冶","RecipeLevelTable#41","秘银厨刀",1,"秘银锭",1,"红木木材",1,"蛋壳磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
150,10177,"锻冶","RecipeLevelTable#41","秘银镰刀",1,"秘银锭",1,"红木木材",1,"蛋壳磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
151,10174,"锻冶","RecipeLevelTable#41","秘银研钵",1,"秘银锭",2,"红木木材",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
152,10176,"锻冶","RecipeLevelTable#41","秘银碎石锤",1,"秘银锭",1,"橡木木材",1,"鬼胶",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",4,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
153,10178,"锻冶","RecipeLevelTable#42","钴铁锭",1,"钴铁矿",2,"铁矿",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,,0,0,False,0,50,80,50,0,0,0,0,0,"",,True,True,True,"","",False,False,0
154,10183,"锻冶","RecipeLevelTable#42","秘银手钳",1,"秘银锭",1,"秘银铆钉",1,"亚麻油",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",5,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
155,10187,"锻冶","RecipeLevelTable#43","钴铁铆钉",1,"钴铁锭",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,,0,0,False,50,50,80,50,0,0,0,0,0,"",,True,True,True,"","",False,False,0
156,10179,"锻冶","RecipeLevelTable#42","钴铁斗剑",1,"钴铁锭",2,"橡木木材",1,"野猪革",1,"绿金锭",1,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",5,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
157,10180,"锻冶","RecipeLevelTable#42","钴铁指虎",1,"钴铁锭",2,"野猪革",1,"",0,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",5,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
158,10188,"锻冶","RecipeLevelTable#43","钴铁赛施尔长刀",1,"钴铁锭",2,"山羊角",1,"蛋壳磨刀石",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",5,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
159,10189,"锻冶","RecipeLevelTable#43","海盗巨斧",1,"钴铁锭",2,"紫檀枝",1,"鬼胶",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",5,"土之碎晶",5,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
160,10199,"锻冶","RecipeLevelTable#45","半月长刃斧",1,"钴铁锭",2,"红木木材",1,"翡翠硬玉",1,"白钢锭",1,"",0,"",0,"",0,"",0,"火之碎晶",6,"土之碎晶",5,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
161,10203,"锻冶","RecipeLevelTable#45","革柄鸟嘴锤",1,"钴铁横头锤",1,"紫檀木材",1,"野猪革",1,"鲨油",1,"",0,"",0,"",0,"",0,"火之碎晶",6,"土之碎晶",5,0,True,50,150,75,100,0,0,0,0,0,"",,False,True,True,"","",False,False,0
162,10208,"锻冶","RecipeLevelTable#46","钴铁雕纹手锯",1,"钴铁锭",1,"钴铁铆钉",1,"紫檀木材",1,"",0,"",0,"",0,"",0,"",0,"火之碎晶",6,"土之碎晶",5,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
163,10209,"锻冶","RecipeLevelTable#46","绿金裁皮刀",1,"钴铁锭",1,"绿金锭",1,"紫檀木材",1,"蛋壳磨刀石",1,"",0,"",0,"",0,"",0,"火之碎晶",6,"土之碎晶",5,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
164,10211,"锻冶","RecipeLevelTable#47","绿金工艺锤",1,"钴铁锭",1,"钴铁铆钉",1,"紫檀木材",1,"碧玺",1,"绿金锭",1,"",0,"",0,"",0,"火之碎晶",6,"土之碎晶",5,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
165,10210,"锻冶","RecipeLevelTable#47","钴铁圆头锤",1,"钴铁锭",1,"钴铁板",1,"紫檀木材",1,"钴铁铆钉",1,"",0,"",0,"",0,"",0,"火之碎晶",6,"土之碎晶",5,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
166,10215,"锻冶","RecipeLevelTable#48","小鹰鹤嘴镐",1,"钴铁锭",1,"钴铁板",1,"紫檀木材",1,"野猪革",1,"",0,"",0,"",0,"",0,"火之碎晶",6,"土之碎晶",6,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
167,10220,"锻冶","RecipeLevelTable#49","兽角手斧",1,"钴铁锭",1,"紫檀木材",1,"野猪革",1,"山羊角",1,"盗龙筋腱",1,"",0,"",0,"",0,"火之碎晶",6,"土之碎晶",6,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
168,10216,"锻冶","RecipeLevelTable#49","钴铁翼剑",1,"钴铁锭",2,"红木木材",1,"鬼胶",1,"樱贝",1,"",0,"",0,"",0,"",0,"火之碎晶",6,"土之碎晶",6,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
169,10218,"锻冶","RecipeLevelTable#49","钴铁爪",1,"钴铁板",1,"钴铁锭",1,"红木木材",1,"鬼胶",1,"黄铜锭",1,"",0,"",0,"",0,"火之碎晶",6,"土之碎晶",6,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
170,11387,"铸甲","RecipeLevelTable#1","青铜锭",1,"铜矿",2,"锡矿",1,"",0,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,,0,0,False,0,50,80,67,0,0,0,0,0,"",,True,True,True,"","",False,False,0
171,11389,"铸甲","RecipeLevelTable#2","青铜铆钉",1,"青铜锭",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,,0,0,False,50,50,80,67,0,0,0,0,0,"",,True,True,True,"","",False,False,0
172,11388,"铸甲","RecipeLevelTable#2","青铜环",1,"青铜锭",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,,0,0,False,50,50,80,67,0,0,0,0,0,"",,True,True,True,"","",False,False,0
173,11390,"铸甲","RecipeLevelTable#3","青铜板",1,"青铜锭",2,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,,0,0,False,50,50,80,67,0,0,0,0,0,"",,True,True,True,"","",False,False,0
174,11391,"铸甲","RecipeLevelTable#3","青铜蒸馏器",1,"青铜板",1,"青铜铆钉",1,"",0,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,"土之碎晶",1,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
175,11392,"铸甲","RecipeLevelTable#4","青铜平底锅",1,"青铜板",1,"枫木木材",1,"",0,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,"土之碎晶",1,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
176,11393,"铸甲","RecipeLevelTable#5","青铜重盾",1,"青铜板",2,"枫木木材",1,"",0,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,"土之碎晶",1,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
177,11394,"铸甲","RecipeLevelTable#6","青铜锁子铠",1,"青铜环",3,"草布",1,"",0,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,"土之碎晶",1,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
178,11395,"铸甲","RecipeLevelTable#7","青铜锁甲靴",1,"青铜板",1,"青铜环",1,"鞣革",1,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,"土之碎晶",1,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
179,11396,"铸甲","RecipeLevelTable#8","青铜锁甲头罩",1,"青铜板",1,"青铜环",1,"鞣革",1,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,"土之碎晶",1,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
180,11397,"铸甲","RecipeLevelTable#8","青铜角盔",1,"青铜板",1,"青铜锭",1,"青铜铆钉",1,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,"土之碎晶",1,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
181,11399,"铸甲","RecipeLevelTable#9","青铜连指手铠",1,"青铜板",1,"青铜铆钉",1,"鞣革",1,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,"土之碎晶",1,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
182,11398,"铸甲","RecipeLevelTable#9","业余蒸馏器",1,"青铜板",1,"青铜铆钉",1,"红铜锭",1,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,"土之碎晶",1,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
183,11401,"铸甲","RecipeLevelTable#10","红铜开面盔",1,"青铜板",1,"青铜铆钉",1,"红铜锭",1,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,"土之碎晶",1,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
184,11400,"铸甲","RecipeLevelTable#10","青铜步兵盾",1,"青铜板",2,"青铜铆钉",3,"",0,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,"土之碎晶",1,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
185,11402,"铸甲","RecipeLevelTable#11","业余平底锅",1,"青铜板",1,"梣木木材",1,"",0,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,"土之碎晶",1,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
186,11403,"铸甲","RecipeLevelTable#11","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,"土之碎晶",1,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
187,11405,"铸甲","RecipeLevelTable#12","青铜胸甲",1,"青铜板",2,"青铜环",1,"",0,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,"土之碎晶",1,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
188,11404,"铸甲","RecipeLevelTable#12","青铜头盔",1,"青铜板",2,"青铜环",1,"",0,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,"土之碎晶",1,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
189,11406,"铸甲","RecipeLevelTable#13","黑铁锭",1,"铁矿",3,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,,0,0,False,0,50,80,67,0,0,0,0,0,"",,True,True,True,"","",False,False,0
190,11407,"铸甲","RecipeLevelTable#13","青铜铠靴",1,"青铜板",2,"青铜环",1,"硬革",1,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,"土之碎晶",1,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
191,11409,"铸甲","RecipeLevelTable#14","黑铁铆钉",1,"黑铁锭",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,,0,0,False,50,50,80,67,0,0,0,0,0,"",,True,True,True,"","",False,False,0
192,11408,"铸甲","RecipeLevelTable#14","黑铁板",1,"黑铁锭",2,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,,0,0,False,50,50,80,67,0,0,0,0,0,"",,True,True,True,"","",False,False,0
193,11410,"铸甲","RecipeLevelTable#14","青铜手铠",1,"青铜板",2,"黑铁铆钉",1,"",0,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,"土之碎晶",1,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
194,11411,"铸甲","RecipeLevelTable#15","黑铁环",1,"黑铁锭",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,,0,0,False,50,50,80,58,0,0,0,0,0,"",,True,True,True,"","",False,False,0
195,11415,"铸甲","RecipeLevelTable#15","青铜小圆盾",1,"青铜板",1,"青铜锭",1,"黑铁铆钉",1,"",0,"",0,"",0,"",0,"",0,"冰之碎晶",1,"土之碎晶",1,0,True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0
